id	kind	name	qualified_name	namespace	expected_namespace	namespace_path_match	path	line	compilation_unit	module	lint_tag	signature	noexcept	parent_id	owner_type	trivial_destructor	linkage	seen_in_tu_count
decl:c:@N@std@S@runtime_error@F@runtime_error#*1C#	external_constructor	runtime_error	std::runtime_error::runtime_error	std			/usr/include/c++/15/stdexcept	232		external		void (const char *)	false				external	54
decl:c:@N@std@SP>2#T#T@unique_ptr>#{nt0.0#t0.1@F@get#1	external_method	get	std::unique_ptr<type-parameter-0-0[], type-parameter-0-1>::get	std			/usr/include/c++/15/bits/unique_ptr.h	741		external		__uniq_ptr_impl<type-parameter-0-0, type-parameter-0-1>::pointer (void) const noexcept	true				external	77
decl:c:@N@std@SP>2#T#T@unique_ptr>#{nt0.0#t0.1@F@operator[]#l#1	external_method	operator[]	std::unique_ptr<type-parameter-0-0[], type-parameter-0-1>::operator[]	std			/usr/include/c++/15/bits/unique_ptr.h	732		external		add_lvalue_reference<type-parameter-0-0>::type (unsigned long) const	false				external	1
decl:c:@N@std@SP>2#T#T@unique_ptr>#{nt0.0#t0.1@FT@>2#T#Treset#t1.0#v#	external_method	reset	std::unique_ptr<type-parameter-0-0[], type-parameter-0-1>::reset	std			/usr/include/c++/15/bits/unique_ptr.h	789		external		void (type-parameter-1-0) noexcept	true				external	1
decl:c:@N@std@SP>2#T#T@unique_ptr>#{nt0.0#t0.1@FT@>2#T#Tunique_ptr#v#	external_constructor	unique_ptr<_Tp[], _Dp>	std::unique_ptr<type-parameter-0-0[], type-parameter-0-1>::unique_ptr<_Tp[], _Dp>	std			/usr/include/c++/15/bits/unique_ptr.h	595		external		void (void) noexcept	true				external	1
decl:c:@N@std@ST>2#T#Nl@array@F@data#1	external_method	data	std::array::data	std			/usr/include/c++/15/array	289		external		const type-parameter-0-0 *(void) const noexcept	true				external	2
decl:c:@N@std@ST>2#T#Nl@array@F@operator[]#l#	external_method	operator[]	std::array::operator[]	std			/usr/include/c++/15/array	208		external		type-parameter-0-0 &(unsigned long) noexcept	true				external	2
decl:c:@N@std@ST>2#T#Nl@array@F@size#1	external_method	size	std::array::size	std			/usr/include/c++/15/array	195		external		unsigned long (void) const noexcept	true				external	2
decl:c:@N@std@ST>2#T#T@basic_string_view@F@data#1	external_method	data	std::basic_string_view::data	std			/usr/include/c++/15/string_view	293		external		const type-parameter-0-0 *(void) const noexcept	true				external	1
decl:c:@N@std@ST>2#T#T@basic_string_view@F@size#1	external_method	size	std::basic_string_view::size	std			/usr/include/c++/15/string_view	233		external		unsigned long (void) const noexcept	true				external	1
decl:c:@N@std@ST>2#T#T@deque@F@begin#	external_method	begin	std::deque::begin	std			/usr/include/c++/15/bits/stl_deque.h	1213		external		_Deque_base<type-parameter-0-0, type-parameter-0-1>::iterator (void) noexcept	true				external	6
decl:c:@N@std@ST>2#T#T@deque@F@end#	external_method	end	std::deque::end	std			/usr/include/c++/15/bits/stl_deque.h	1232		external		_Deque_base<type-parameter-0-0, type-parameter-0-1>::iterator (void) noexcept	true				external	6
decl:c:@N@std@ST>2#T#T@unique_ptr@F@operator bool#1	external_method	operator bool	std::unique_ptr::operator bool	std			/usr/include/c++/15/bits/unique_ptr.h	488		external		_Bool (void) const noexcept	true				external	2
decl:c:@N@std@ST>2#T#T@unique_ptr@F@operator*#1	external_method	operator*	std::unique_ptr::operator*	std			/usr/include/c++/15/bits/unique_ptr.h	445		external		add_lvalue_reference<type-parameter-0-0>::type (void) const noexcept(noexcept(*std::declval<pointer>()))	false				external	1
decl:c:@N@std@ST>2#T#T@unique_ptr@F@operator->#1	external_method	operator->	std::unique_ptr::operator->	std			/usr/include/c++/15/bits/unique_ptr.h	462		external		__uniq_ptr_impl<type-parameter-0-0, type-parameter-0-1>::pointer (void) const noexcept	true				external	1
decl:c:@N@std@ST>2#T#T@unique_ptr@F@reset#^__uniq_ptr_impl<type-parameter-0-0, type-parameter-0-1>:::pointer#	external_method	reset	std::unique_ptr::reset	std			/usr/include/c++/15/bits/unique_ptr.h	507		external		void (__uniq_ptr_impl<type-parameter-0-0, type-parameter-0-1>::pointer) noexcept	true				external	2
decl:c:@N@std@ST>2#T#T@unique_ptr@FT@>2#T#Tunique_ptr#v#	external_constructor	unique_ptr<_Tp, _Dp>	std::unique_ptr::unique_ptr<_Tp, _Dp>	std			/usr/include/c++/15/bits/unique_ptr.h	297		external		void (void) noexcept	true				external	2
decl:c:@N@std@ST>2#T#T@vector@F@assign#l#&1t0.0#	external_method	assign	std::vector::assign	std			/usr/include/c++/15/bits/stl_vector.h	875		external		void (unsigned long, const type-parameter-0-0 &)	false				external	12
decl:c:@N@std@ST>2#T#T@vector@F@back#	external_method	back	std::vector::back	std			/usr/include/c++/15/bits/stl_vector.h	1368		external		__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>::reference (void) noexcept	true				external	21
decl:c:@N@std@ST>2#T#T@vector@F@back#1	external_method	back	std::vector::back	std			/usr/include/c++/15/bits/stl_vector.h	1380		external		__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>::const_reference (void) const noexcept	true				external	3
decl:c:@N@std@ST>2#T#T@vector@F@begin#	external_method	begin	std::vector::begin	std			/usr/include/c++/15/bits/stl_vector.h	998		external		__normal_iterator<_Vector_base<type-parameter-0-0, type-parameter-0-1>::pointer, vector<_Tp, _Alloc> > (void) noexcept	true				external	1
decl:c:@N@std@ST>2#T#T@vector@F@begin#1	external_method	begin	std::vector::begin	std			/usr/include/c++/15/bits/stl_vector.h	1008		external		__normal_iterator<__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>::const_pointer, vector<_Tp, _Alloc> > (void) const noexcept	true				external	4
decl:c:@N@std@ST>2#T#T@vector@F@capacity#1	external_method	capacity	std::vector::capacity	std			/usr/include/c++/15/bits/stl_vector.h	1208		external		unsigned long (void) const noexcept	true				external	1
decl:c:@N@std@ST>2#T#T@vector@F@clear#	external_method	clear	std::vector::clear	std			/usr/include/c++/15/bits/stl_vector.h	1863		external		void (void) noexcept	true				external	43
decl:c:@N@std@ST>2#T#T@vector@F@data#	external_method	data	std::vector::data	std			/usr/include/c++/15/bits/stl_vector.h	1395		external		type-parameter-0-0 *(void) noexcept	true				external	33
decl:c:@N@std@ST>2#T#T@vector@F@data#1	external_method	data	std::vector::data	std			/usr/include/c++/15/bits/stl_vector.h	1400		external		const type-parameter-0-0 *(void) const noexcept	true				external	4
decl:c:@N@std@ST>2#T#T@vector@F@empty#1	external_method	empty	std::vector::empty	std			/usr/include/c++/15/bits/stl_vector.h	1223		external		_Bool (void) const noexcept	true				external	12
decl:c:@N@std@ST>2#T#T@vector@F@end#	external_method	end	std::vector::end	std			/usr/include/c++/15/bits/stl_vector.h	1018		external		__normal_iterator<_Vector_base<type-parameter-0-0, type-parameter-0-1>::pointer, vector<_Tp, _Alloc> > (void) noexcept	true				external	1
decl:c:@N@std@ST>2#T#T@vector@F@end#1	external_method	end	std::vector::end	std			/usr/include/c++/15/bits/stl_vector.h	1028		external		__normal_iterator<__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>::const_pointer, vector<_Tp, _Alloc> > (void) const noexcept	true				external	4
decl:c:@N@std@ST>2#T#T@vector@F@max_size#1	external_method	max_size	std::vector::max_size	std			/usr/include/c++/15/bits/stl_vector.h	1128		external		unsigned long (void) const noexcept	true				external	2
decl:c:@N@std@ST>2#T#T@vector@F@operator[]#l#	external_method	operator[]	std::vector::operator[]	std			/usr/include/c++/15/bits/stl_vector.h	1261		external		__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>::reference (unsigned long) noexcept	true				external	81
decl:c:@N@std@ST>2#T#T@vector@F@operator[]#l#1	external_method	operator[]	std::vector::operator[]	std			/usr/include/c++/15/bits/stl_vector.h	1280		external		__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>::const_reference (unsigned long) const noexcept	true				external	46
decl:c:@N@std@ST>2#T#T@vector@F@pop_back#	external_method	pop_back	std::vector::pop_back	std			/usr/include/c++/15/bits/stl_vector.h	1457		external		void (void) noexcept	true				external	21
decl:c:@N@std@ST>2#T#T@vector@F@push_back#&&t0.0#	external_method	push_back	std::vector::push_back	std			/usr/include/c++/15/bits/stl_vector.h	1433		external		void (type-parameter-0-0 &&)	false				external	90
decl:c:@N@std@ST>2#T#T@vector@F@push_back#&1t0.0#	external_method	push_back	std::vector::push_back	std			/usr/include/c++/15/bits/stl_vector.h	1416		external		void (const type-parameter-0-0 &)	false				external	14
decl:c:@N@std@ST>2#T#T@vector@F@reserve#l#	external_method	reserve	std::vector::reserve	std			/usr/include/c++/15/bits/vector.tcc	68		external		void (unsigned long)	false				external	23
decl:c:@N@std@ST>2#T#T@vector@F@resize#l#	external_method	resize	std::vector::resize	std			/usr/include/c++/15/bits/stl_vector.h	1143		external		void (unsigned long)	false				external	85
decl:c:@N@std@ST>2#T#T@vector@F@size#1	external_method	size	std::vector::size	std			/usr/include/c++/15/bits/stl_vector.h	1117		external		unsigned long (void) const noexcept	true				external	81
decl:c:@N@std@ST>2#T#T@vector@F@swap#&>@N@std@ST>2#T#T@vector2t0.0t0.1#	external_method	swap	std::vector::swap	std			/usr/include/c++/15/bits/stl_vector.h	1844		external		void (vector<_Tp, _Alloc> &) noexcept	true				external	1
decl:c:@N@std@ST>2#T#T@vector@F@vector#l#&1t0.0#&1t0.1#	external_constructor	vector<_Tp, _Alloc>	std::vector::vector<_Tp, _Alloc>	std			/usr/include/c++/15/bits/stl_vector.h	599		external		void (unsigned long, const type-parameter-0-0 &, const type-parameter-0-1 &)	false				external	3
decl:c:@N@std@ST>2#T#T@vector@F@vector#l#&1t0.1#	external_constructor	vector<_Tp, _Alloc>	std::vector::vector<_Tp, _Alloc>	std			/usr/include/c++/15/bits/stl_vector.h	586		external		void (unsigned long, const type-parameter-0-1 &)	false				external	5
decl:c:@N@std@ST>2#T#T@vector@FT@>1#pTemplace_back#P&&t1.0#^__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>:::reference#	external_method	emplace_back	std::vector::emplace_back	std			/usr/include/c++/15/bits/vector.tcc	112		external		__alloc_traits<_Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type, _Vector_base<type-parameter-0-0, type-parameter-0-1>::_Tp_alloc_type::value_type>::reference (type-parameter-1-0 &&...)	false				external	8
decl:c:@N@std@ST>2#T#T@vector@FT@>2#T#Tassign#t1.0#S0_#v#	external_method	assign	std::vector::assign	std			/usr/include/c++/15/bits/stl_vector.h	895		external		void (type-parameter-1-0, type-parameter-1-0)	false				external	1
decl:c:@N@std@ST>3#T#T#T@_Deque_iterator@F@operator*#1	external_method	operator*	std::_Deque_iterator::operator*	std			/usr/include/c++/15/bits/stl_deque.h	184		external		type-parameter-0-1 (void) const noexcept	true				external	6
decl:c:@N@std@ST>3#T#T#T@_Deque_iterator@F@operator++#	external_method	operator++	std::_Deque_iterator::operator++	std			/usr/include/c++/15/bits/stl_deque.h	193		external		_Deque_iterator<_Tp, _Ref, _Ptr> &(void) noexcept	true				external	6
decl:c:@N@std@ST>3#T#T#T@set@F@insert#&1t0.0#	external_method	insert	std::set::insert	std			/usr/include/c++/15/bits/stl_set.h	533		external		pair<_Rb_tree<type-parameter-0-0, type-parameter-0-0, _Identity<type-parameter-0-0>, type-parameter-0-1, __alloc_traits<type-parameter-0-2, type-parameter-0-2::value_type>::template rebind<type-parameter-0-0>::other>::const_iterator, _Bool> (const type-parameter-0-0 &)	false				external	1
decl:c:@N@std@ST>3#T#T#T@set@F@set#&1t0.1#&1t0.2#	external_constructor	set<_Key, _Compare, _Alloc>	std::set::set<_Key, _Compare, _Alloc>	std			/usr/include/c++/15/bits/stl_set.h	181		external		void (const type-parameter-0-1 &, const type-parameter-0-2 &)	false				external	1
decl:c:@N@std@ST>5#T#T#T#T#T@unordered_map@F@end#	external_method	end	std::unordered_map::end	std			/usr/include/c++/15/bits/unordered_map.h	400		external		_Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &> > >::value, false, true> >::iterator (void) noexcept	true				external	2
decl:c:@N@std@ST>5#T#T#T#T#T@unordered_map@F@find#&1^_Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &>>>::value, false, true>>:::key_type#	external_method	find	std::unordered_map::find	std			/usr/include/c++/15/bits/unordered_map.h	946		external		_Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &> > >::value, false, true> >::iterator (const _Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &> > >::value, false, true> >::key_type &)	false				external	2
decl:c:@N@std@ST>5#T#T#T#T#T@unordered_map@F@reserve#^_Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &>>>::value, false, true>>:::size_type#	external_method	reserve	std::unordered_map::reserve	std			/usr/include/c++/15/bits/unordered_map.h	1204		external		void (_Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &> > >::value, false, true> >::size_type)	false				external	2
decl:c:@N@std@ST>5#T#T#T#T#T@unordered_map@FT@>1#pTemplace#P&&t1.0#>@N@std@ST>2#T#T@pair2^_Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &>>>::value, false, true>>:::iteratorb#	external_method	emplace	std::unordered_map::emplace	std			/usr/include/c++/15/bits/unordered_map.h	441		external		pair<_Hashtable<type-parameter-0-0, pair<const type-parameter-0-0, type-parameter-0-1>, type-parameter-0-4, std::__detail::_Select1st, type-parameter-0-3, type-parameter-0-2, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, _Hashtable_traits<__not_<__and_<__is_fast_hash<type-parameter-0-2>, __is_nothrow_invocable<const type-parameter-0-2 &, const type-parameter-0-0 &> > >::value, false, true> >::iterator, _Bool> (type-parameter-1-0 &&...)	false				external	2
decl:c:@S@cetype_ext_t@F@operator!=#$@S@cetype_ext_t#1	external_method	operator!=	cetype_ext_t::operator!=				charport/include/charport/interop/types.h	43		external		_Bool (struct cetype_ext_t) const noexcept	true				external	9
decl:c:@S@cetype_ext_t@F@operator==#$@S@cetype_ext_t#1	external_method	operator==	cetype_ext_t::operator==				charport/include/charport/interop/types.h	40		external		_Bool (struct cetype_ext_t) const noexcept	true				external	15
decl:c:@S@charport_strview@F@is_na#1	external_method	is_na	charport_strview::is_na				charport/include/charport/interop/types.h	122		external		_Bool (void) const noexcept	true				external	33
decl:c:ci_ucnv.cpp@N@charr@N@altrep_backend@N@ucnv@F@ci__queue_converter_warning#*$@N@charr@N@shared@S@DeferredWarnings#*$@E@UErrorCode#*1C#	function	ci__queue_converter_warning	charr::altrep_backend::ucnv::ci__queue_converter_warning	charr::altrep_backend::ucnv	charr::altrep_backend	true	src/altrep_backend/ci_ucnv.cpp	43	unit:src/altrep_backend/ci_ucnv.cpp	altrep	cxx_helper	void (class charr::shared::DeferredWarnings *, enum UErrorCode *, const char *) noexcept	true				internal	1
decl:c:ci_ucnv.cpp@N@charr@N@base_backend@N@ucnv@F@queue_converter_warning#*$@N@charr@N@shared@S@DeferredWarnings#*$@E@UErrorCode#*1C#	function	queue_converter_warning	charr::base_backend::ucnv::queue_converter_warning	charr::base_backend::ucnv	charr::base_backend	true	src/base_backend/ci_ucnv.cpp	44	unit:src/base_backend/ci_ucnv.cpp	base	cxx_helper	void (class charr::shared::DeferredWarnings *, enum UErrorCode *, const char *) noexcept	true				internal	1
decl:c:join.cpp@N@charr@N@shared@N@join@F@add_bytes#&$@N@charr@N@shared@N@join@S@FlattenPlan#l#	function	add_bytes	charr::shared::join::add_bytes	charr::shared::join	charr::shared	true	src/shared/join.cpp	42	unit:src/shared/join.cpp	shared	neutral_helper	void (struct charr::shared::join::FlattenPlan &, unsigned long) noexcept	true				internal	1
decl:c:join.cpp@N@charr@N@shared@N@join@F@copy_bytes#&1$@N@charr@N@shared@S@StringView#*C#&l#	function	copy_bytes	charr::shared::join::copy_bytes	charr::shared::join	charr::shared	true	src/shared/join.cpp	66	unit:src/shared/join.cpp	shared	neutral_helper	void (const struct charr::shared::StringView &, char *, unsigned long &) noexcept	true				internal	1
decl:c:join.cpp@N@charr@N@shared@N@join@F@included#&1$@N@charr@N@shared@S@StringView#I#b#	function	included	charr::shared::join::included	charr::shared::join	charr::shared	true	src/shared/join.cpp	15	unit:src/shared/join.cpp	shared	neutral_helper	_Bool (const struct charr::shared::StringView &, int, _Bool) noexcept	true				internal	1
decl:c:join.cpp@N@charr@N@shared@N@join@F@is_ascii#&1$@N@charr@N@shared@S@StringView#	function	is_ascii	charr::shared::join::is_ascii	charr::shared::join	charr::shared	true	src/shared/join.cpp	27	unit:src/shared/join.cpp	shared	neutral_helper	_Bool (const struct charr::shared::StringView &) noexcept	true				internal	1
decl:c:join.cpp@N@charr@N@shared@N@join@F@value_at#&1$@N@charr@N@shared@N@join@S@Column#l#l#	function	value_at	charr::shared::join::value_at	charr::shared::join	charr::shared	true	src/shared/join.cpp	54	unit:src/shared/join.cpp	shared	neutral_helper	const struct charr::shared::StringView &(const struct charr::shared::join::Column &, unsigned long, unsigned long) noexcept	true				internal	1
file:src/altrep_backend/boundary/options_r.cpp	file	options_r.cpp	src/altrep_backend/boundary/options_r.cpp				src/altrep_backend/boundary/options_r.cpp	0		altrep								1
file:src/altrep_backend/ci_builder.h	file	ci_builder.h	src/altrep_backend/ci_builder.h				src/altrep_backend/ci_builder.h	0		altrep								0
file:src/altrep_backend/ci_compare.cpp	file	ci_compare.cpp	src/altrep_backend/ci_compare.cpp				src/altrep_backend/ci_compare.cpp	0		altrep								1
file:src/altrep_backend/ci_dup.cpp	file	ci_dup.cpp	src/altrep_backend/ci_dup.cpp				src/altrep_backend/ci_dup.cpp	0		altrep								1
file:src/altrep_backend/ci_duplicated.cpp	file	ci_duplicated.cpp	src/altrep_backend/ci_duplicated.cpp				src/altrep_backend/ci_duplicated.cpp	0		altrep								1
file:src/altrep_backend/ci_encoding_conversion.cpp	file	ci_encoding_conversion.cpp	src/altrep_backend/ci_encoding_conversion.cpp				src/altrep_backend/ci_encoding_conversion.cpp	0		altrep								1
file:src/altrep_backend/ci_encoding_management.cpp	file	ci_encoding_management.cpp	src/altrep_backend/ci_encoding_management.cpp				src/altrep_backend/ci_encoding_management.cpp	0		altrep								1
file:src/altrep_backend/ci_escape.cpp	file	ci_escape.cpp	src/altrep_backend/ci_escape.cpp				src/altrep_backend/ci_escape.cpp	0		altrep								1
file:src/altrep_backend/ci_exception.cpp	file	ci_exception.cpp	src/altrep_backend/ci_exception.cpp				src/altrep_backend/ci_exception.cpp	0		altrep								1
file:src/altrep_backend/ci_exception.h	file	ci_exception.h	src/altrep_backend/ci_exception.h				src/altrep_backend/ci_exception.h	0		altrep								0
file:src/altrep_backend/ci_join.cpp	file	ci_join.cpp	src/altrep_backend/ci_join.cpp				src/altrep_backend/ci_join.cpp	0		altrep								1
file:src/altrep_backend/ci_length.cpp	file	ci_length.cpp	src/altrep_backend/ci_length.cpp				src/altrep_backend/ci_length.cpp	0		altrep								1
file:src/altrep_backend/ci_order_rank.cpp	file	ci_order_rank.cpp	src/altrep_backend/ci_order_rank.cpp				src/altrep_backend/ci_order_rank.cpp	0		altrep								1
file:src/altrep_backend/ci_pad.cpp	file	ci_pad.cpp	src/altrep_backend/ci_pad.cpp				src/altrep_backend/ci_pad.cpp	0		altrep								1
file:src/altrep_backend/ci_prepare_arg.cpp	file	ci_prepare_arg.cpp	src/altrep_backend/ci_prepare_arg.cpp				src/altrep_backend/ci_prepare_arg.cpp	0		altrep								1
file:src/altrep_backend/ci_replace_na.cpp	file	ci_replace_na.cpp	src/altrep_backend/ci_replace_na.cpp				src/altrep_backend/ci_replace_na.cpp	0		altrep								1
file:src/altrep_backend/ci_reverse.cpp	file	ci_reverse.cpp	src/altrep_backend/ci_reverse.cpp				src/altrep_backend/ci_reverse.cpp	0		altrep								1
file:src/altrep_backend/ci_search_boundaries_count.cpp	file	ci_search_boundaries_count.cpp	src/altrep_backend/ci_search_boundaries_count.cpp				src/altrep_backend/ci_search_boundaries_count.cpp	0		altrep								1
file:src/altrep_backend/ci_search_boundaries_extract.cpp	file	ci_search_boundaries_extract.cpp	src/altrep_backend/ci_search_boundaries_extract.cpp				src/altrep_backend/ci_search_boundaries_extract.cpp	0		altrep								1
file:src/altrep_backend/ci_search_boundaries_locate.cpp	file	ci_search_boundaries_locate.cpp	src/altrep_backend/ci_search_boundaries_locate.cpp				src/altrep_backend/ci_search_boundaries_locate.cpp	0		altrep								1
file:src/altrep_backend/ci_search_boundaries_split.cpp	file	ci_search_boundaries_split.cpp	src/altrep_backend/ci_search_boundaries_split.cpp				src/altrep_backend/ci_search_boundaries_split.cpp	0		altrep								1
file:src/altrep_backend/ci_search_class_replace.cpp	file	ci_search_class_replace.cpp	src/altrep_backend/ci_search_class_replace.cpp				src/altrep_backend/ci_search_class_replace.cpp	0		altrep								1
file:src/altrep_backend/ci_search_class_trim.cpp	file	ci_search_class_trim.cpp	src/altrep_backend/ci_search_class_trim.cpp				src/altrep_backend/ci_search_class_trim.cpp	0		altrep								1
file:src/altrep_backend/ci_search_coll_count.cpp	file	ci_search_coll_count.cpp	src/altrep_backend/ci_search_coll_count.cpp				src/altrep_backend/ci_search_coll_count.cpp	0		altrep								1
file:src/altrep_backend/ci_search_coll_detect.cpp	file	ci_search_coll_detect.cpp	src/altrep_backend/ci_search_coll_detect.cpp				src/altrep_backend/ci_search_coll_detect.cpp	0		altrep								1
file:src/altrep_backend/ci_search_coll_extract.cpp	file	ci_search_coll_extract.cpp	src/altrep_backend/ci_search_coll_extract.cpp				src/altrep_backend/ci_search_coll_extract.cpp	0		altrep								1
file:src/altrep_backend/ci_search_coll_locate.cpp	file	ci_search_coll_locate.cpp	src/altrep_backend/ci_search_coll_locate.cpp				src/altrep_backend/ci_search_coll_locate.cpp	0		altrep								1
file:src/altrep_backend/ci_search_coll_replace.cpp	file	ci_search_coll_replace.cpp	src/altrep_backend/ci_search_coll_replace.cpp				src/altrep_backend/ci_search_coll_replace.cpp	0		altrep								1
file:src/altrep_backend/ci_search_coll_split.cpp	file	ci_search_coll_split.cpp	src/altrep_backend/ci_search_coll_split.cpp				src/altrep_backend/ci_search_coll_split.cpp	0		altrep								1
file:src/altrep_backend/ci_search_coll_startsendswith.cpp	file	ci_search_coll_startsendswith.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp				src/altrep_backend/ci_search_coll_startsendswith.cpp	0		altrep								1
file:src/altrep_backend/ci_search_common.cpp	file	ci_search_common.cpp	src/altrep_backend/ci_search_common.cpp				src/altrep_backend/ci_search_common.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_count.cpp	file	ci_search_fixed_count.cpp	src/altrep_backend/ci_search_fixed_count.cpp				src/altrep_backend/ci_search_fixed_count.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_detect.cpp	file	ci_search_fixed_detect.cpp	src/altrep_backend/ci_search_fixed_detect.cpp				src/altrep_backend/ci_search_fixed_detect.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_extract.cpp	file	ci_search_fixed_extract.cpp	src/altrep_backend/ci_search_fixed_extract.cpp				src/altrep_backend/ci_search_fixed_extract.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_extract_first.cpp	file	ci_search_fixed_extract_first.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp				src/altrep_backend/ci_search_fixed_extract_first.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_locate.cpp	file	ci_search_fixed_locate.cpp	src/altrep_backend/ci_search_fixed_locate.cpp				src/altrep_backend/ci_search_fixed_locate.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_replace.cpp	file	ci_search_fixed_replace.cpp	src/altrep_backend/ci_search_fixed_replace.cpp				src/altrep_backend/ci_search_fixed_replace.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_split.cpp	file	ci_search_fixed_split.cpp	src/altrep_backend/ci_search_fixed_split.cpp				src/altrep_backend/ci_search_fixed_split.cpp	0		altrep								1
file:src/altrep_backend/ci_search_fixed_startsendswith.cpp	file	ci_search_fixed_startsendswith.cpp	src/altrep_backend/ci_search_fixed_startsendswith.cpp				src/altrep_backend/ci_search_fixed_startsendswith.cpp	0		altrep								1
file:src/altrep_backend/ci_search_other_split.cpp	file	ci_search_other_split.cpp	src/altrep_backend/ci_search_other_split.cpp				src/altrep_backend/ci_search_other_split.cpp	0		altrep								1
