source_unit	target_unit	source_path	target_path	relationship	edge_count	source_entity_count
unit:src/altrep_backend/ci_search_coll_replace.cpp	unit:src/shared/collator.cpp	src/altrep_backend/ci_search_coll_replace.cpp	src/shared/collator.cpp	calls	5	2
unit:src/altrep_backend/ci_search_coll_replace.cpp	unit:src/shared/collator.cpp	src/altrep_backend/ci_search_coll_replace.cpp	src/shared/collator.cpp	constructs	2	2
unit:src/altrep_backend/ci_search_coll_replace.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_coll_replace.cpp	src/shared/native_to_utf8.cpp	constructs	6	2
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/altrep_backend/ci_exception.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/altrep_backend/ci_exception.cpp	calls	1	1
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	6	1
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/altrep_backend/collator/options.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/altrep_backend/collator/options.cpp	calls	1	1
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/altrep_backend/io/utf8_output.cpp	calls	6	4
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/shared/collation_search.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/shared/collation_search.cpp	calls	7	3
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/shared/collation_search.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/shared/collation_search.cpp	constructs	3	1
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/shared/collator.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/shared/collator.cpp	calls	2	1
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/shared/collator.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/shared/collator.cpp	constructs	1	1
unit:src/altrep_backend/ci_search_coll_split.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_coll_split.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/altrep_backend/ci_exception.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/altrep_backend/ci_exception.cpp	calls	1	1
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	8	2
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/altrep_backend/collator/options.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/altrep_backend/collator/options.cpp	calls	2	2
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/shared/collation_search.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/shared/collation_search.cpp	calls	11	3
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/shared/collation_search.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/shared/collation_search.cpp	constructs	6	2
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/shared/collator.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/shared/collator.cpp	calls	4	2
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/shared/collator.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/shared/collator.cpp	constructs	2	2
unit:src/altrep_backend/ci_search_coll_startsendswith.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_coll_startsendswith.cpp	src/shared/native_to_utf8.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_fixed_count.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_count.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	2	1
unit:src/altrep_backend/ci_search_fixed_count.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_count.cpp	src/altrep_backend/fixed/options.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_count.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_count.cpp	src/shared/fixed_search.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_count.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_count.cpp	src/shared/fixed_search.cpp	constructs	1	1
unit:src/altrep_backend/ci_search_fixed_count.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_count.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_detect.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_detect.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	4	1
unit:src/altrep_backend/ci_search_fixed_detect.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_detect.cpp	src/altrep_backend/fixed/options.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_detect.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_detect.cpp	src/shared/fixed_search.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_detect.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_detect.cpp	src/shared/fixed_search.cpp	constructs	1	1
unit:src/altrep_backend/ci_search_fixed_detect.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_detect.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_extract.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_extract.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	4	1
unit:src/altrep_backend/ci_search_fixed_extract.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_extract.cpp	src/altrep_backend/fixed/options.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_extract.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_extract.cpp	src/altrep_backend/io/utf8_output.cpp	calls	2	1
unit:src/altrep_backend/ci_search_fixed_extract.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_extract.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_extract.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_extract.cpp	src/shared/fixed_search.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_extract.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_extract.cpp	src/shared/fixed_search.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_extract.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_extract.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_extract_first.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	2	1
unit:src/altrep_backend/ci_search_fixed_extract_first.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp	src/altrep_backend/fixed/options.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_extract_first.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp	src/altrep_backend/io/utf8_output.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_extract_first.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	1	1
unit:src/altrep_backend/ci_search_fixed_extract_first.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp	src/shared/fixed_search.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_extract_first.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp	src/shared/fixed_search.cpp	constructs	1	1
unit:src/altrep_backend/ci_search_fixed_extract_first.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_extract_first.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_locate.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_locate.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	7	2
unit:src/altrep_backend/ci_search_fixed_locate.cpp	unit:src/altrep_backend/ci_search_common.cpp	src/altrep_backend/ci_search_fixed_locate.cpp	src/altrep_backend/ci_search_common.cpp	calls	2	2
unit:src/altrep_backend/ci_search_fixed_locate.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_locate.cpp	src/altrep_backend/fixed/options.cpp	calls	2	2
unit:src/altrep_backend/ci_search_fixed_locate.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_locate.cpp	src/shared/fixed_search.cpp	calls	2	2
unit:src/altrep_backend/ci_search_fixed_locate.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_locate.cpp	src/shared/fixed_search.cpp	constructs	2	2
unit:src/altrep_backend/ci_search_fixed_locate.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_locate.cpp	src/shared/native_to_utf8.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_fixed_locate.cpp	unit:src/shared/r_matrix.cpp	src/altrep_backend/ci_search_fixed_locate.cpp	src/shared/r_matrix.cpp	calls	4	2
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	7	2
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/altrep_backend/fixed/options.cpp	calls	3	2
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/altrep_backend/io/utf8_output.cpp	calls	11	5
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	2
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/shared/fixed_search.cpp	calls	3	2
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/shared/fixed_search.cpp	constructs	2	2
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/shared/native_to_utf8.cpp	constructs	6	2
unit:src/altrep_backend/ci_search_fixed_replace.cpp	unit:src/shared/replacement.cpp	src/altrep_backend/ci_search_fixed_replace.cpp	src/shared/replacement.cpp	calls	6	2
unit:src/altrep_backend/ci_search_fixed_split.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_split.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	6	1
unit:src/altrep_backend/ci_search_fixed_split.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_split.cpp	src/altrep_backend/fixed/options.cpp	calls	1	1
unit:src/altrep_backend/ci_search_fixed_split.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_split.cpp	src/altrep_backend/io/utf8_output.cpp	calls	2	1
unit:src/altrep_backend/ci_search_fixed_split.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_fixed_split.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_split.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_split.cpp	src/shared/fixed_search.cpp	constructs	1	1
unit:src/altrep_backend/ci_search_fixed_split.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_split.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_fixed_startsendswith.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_fixed_startsendswith.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	8	2
unit:src/altrep_backend/ci_search_fixed_startsendswith.cpp	unit:src/altrep_backend/fixed/options.cpp	src/altrep_backend/ci_search_fixed_startsendswith.cpp	src/altrep_backend/fixed/options.cpp	calls	2	2
unit:src/altrep_backend/ci_search_fixed_startsendswith.cpp	unit:src/shared/fixed_search.cpp	src/altrep_backend/ci_search_fixed_startsendswith.cpp	src/shared/fixed_search.cpp	calls	4	2
unit:src/altrep_backend/ci_search_fixed_startsendswith.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_fixed_startsendswith.cpp	src/shared/native_to_utf8.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_fixed_startsendswith.cpp	unit:src/shared/utf8.cpp	src/altrep_backend/ci_search_fixed_startsendswith.cpp	src/shared/utf8.cpp	calls	4	1
unit:src/altrep_backend/ci_search_other_split.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_other_split.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	2	1
unit:src/altrep_backend/ci_search_other_split.cpp	unit:src/shared/line_split.cpp	src/altrep_backend/ci_search_other_split.cpp	src/shared/line_split.cpp	calls	2	1
unit:src/altrep_backend/ci_search_other_split.cpp	unit:src/shared/read_lines.cpp	src/altrep_backend/ci_search_other_split.cpp	src/shared/read_lines.cpp	calls	6	1
unit:src/altrep_backend/ci_search_regex_count.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_regex_count.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	2	1
unit:src/altrep_backend/ci_search_regex_count.cpp	unit:src/altrep_backend/regex/options_r.cpp	src/altrep_backend/ci_search_regex_count.cpp	src/altrep_backend/regex/options_r.cpp	calls	1	1
unit:src/altrep_backend/ci_search_regex_count.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_regex_count.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_regex_count.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_count.cpp	src/shared/regex_search.cpp	calls	9	3
unit:src/altrep_backend/ci_search_regex_count.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_count.cpp	src/shared/regex_search.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_regex_detect.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_regex_detect.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	4	1
unit:src/altrep_backend/ci_search_regex_detect.cpp	unit:src/altrep_backend/regex/options_r.cpp	src/altrep_backend/ci_search_regex_detect.cpp	src/altrep_backend/regex/options_r.cpp	calls	1	1
unit:src/altrep_backend/ci_search_regex_detect.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_regex_detect.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_regex_detect.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_detect.cpp	src/shared/regex_search.cpp	calls	9	3
unit:src/altrep_backend/ci_search_regex_detect.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_detect.cpp	src/shared/regex_search.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_regex_extract.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_regex_extract.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	6	2
unit:src/altrep_backend/ci_search_regex_extract.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_extract.cpp	src/altrep_backend/io/utf8_output.cpp	calls	3	2
unit:src/altrep_backend/ci_search_regex_extract.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_extract.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	3	2
unit:src/altrep_backend/ci_search_regex_extract.cpp	unit:src/altrep_backend/regex/options_r.cpp	src/altrep_backend/ci_search_regex_extract.cpp	src/altrep_backend/regex/options_r.cpp	calls	2	2
unit:src/altrep_backend/ci_search_regex_extract.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_regex_extract.cpp	src/shared/native_to_utf8.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_regex_extract.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_extract.cpp	src/shared/regex_search.cpp	calls	15	5
unit:src/altrep_backend/ci_search_regex_extract.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_extract.cpp	src/shared/regex_search.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_regex_locate.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_regex_locate.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	9	2
unit:src/altrep_backend/ci_search_regex_locate.cpp	unit:src/altrep_backend/ci_search_common.cpp	src/altrep_backend/ci_search_regex_locate.cpp	src/altrep_backend/ci_search_common.cpp	calls	4	2
unit:src/altrep_backend/ci_search_regex_locate.cpp	unit:src/altrep_backend/regex/options_r.cpp	src/altrep_backend/ci_search_regex_locate.cpp	src/altrep_backend/regex/options_r.cpp	calls	2	2
unit:src/altrep_backend/ci_search_regex_locate.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_regex_locate.cpp	src/shared/native_to_utf8.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_regex_locate.cpp	unit:src/shared/r_matrix.cpp	src/altrep_backend/ci_search_regex_locate.cpp	src/shared/r_matrix.cpp	calls	3	2
unit:src/altrep_backend/ci_search_regex_locate.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_locate.cpp	src/shared/regex_search.cpp	calls	20	8
unit:src/altrep_backend/ci_search_regex_locate.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_locate.cpp	src/shared/regex_search.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_regex_match.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_regex_match.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	7	2
unit:src/altrep_backend/ci_search_regex_match.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_match.cpp	src/altrep_backend/io/utf8_output.cpp	calls	2	2
unit:src/altrep_backend/ci_search_regex_match.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_match.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	2
unit:src/altrep_backend/ci_search_regex_match.cpp	unit:src/altrep_backend/regex/options_r.cpp	src/altrep_backend/ci_search_regex_match.cpp	src/altrep_backend/regex/options_r.cpp	calls	2	2
unit:src/altrep_backend/ci_search_regex_match.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_regex_match.cpp	src/shared/native_to_utf8.cpp	constructs	6	2
unit:src/altrep_backend/ci_search_regex_match.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_match.cpp	src/shared/regex_search.cpp	calls	16	8
unit:src/altrep_backend/ci_search_regex_match.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_match.cpp	src/shared/regex_search.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_regex_replace.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_regex_replace.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	9	2
unit:src/altrep_backend/ci_search_regex_replace.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_replace.cpp	src/altrep_backend/io/utf8_output.cpp	calls	2	2
unit:src/altrep_backend/ci_search_regex_replace.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_replace.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	2
unit:src/altrep_backend/ci_search_regex_replace.cpp	unit:src/altrep_backend/regex/options_r.cpp	src/altrep_backend/ci_search_regex_replace.cpp	src/altrep_backend/regex/options_r.cpp	calls	4	2
unit:src/altrep_backend/ci_search_regex_replace.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_regex_replace.cpp	src/shared/native_to_utf8.cpp	constructs	6	2
unit:src/altrep_backend/ci_search_regex_replace.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_replace.cpp	src/shared/regex_search.cpp	calls	20	9
unit:src/altrep_backend/ci_search_regex_replace.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_replace.cpp	src/shared/regex_search.cpp	constructs	4	2
unit:src/altrep_backend/ci_search_regex_split.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_search_regex_split.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	6	1
unit:src/altrep_backend/ci_search_regex_split.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_split.cpp	src/altrep_backend/io/utf8_output.cpp	calls	2	1
unit:src/altrep_backend/ci_search_regex_split.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_search_regex_split.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_regex_split.cpp	unit:src/altrep_backend/regex/options_r.cpp	src/altrep_backend/ci_search_regex_split.cpp	src/altrep_backend/regex/options_r.cpp	calls	1	1
unit:src/altrep_backend/ci_search_regex_split.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_search_regex_split.cpp	src/shared/native_to_utf8.cpp	constructs	2	1
unit:src/altrep_backend/ci_search_regex_split.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_split.cpp	src/shared/regex_search.cpp	calls	11	4
unit:src/altrep_backend/ci_search_regex_split.cpp	unit:src/shared/regex_search.cpp	src/altrep_backend/ci_search_regex_split.cpp	src/shared/regex_search.cpp	constructs	2	1
unit:src/altrep_backend/ci_split_lines.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_split_lines.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	3	2
unit:src/altrep_backend/ci_split_lines.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_split_lines.cpp	src/altrep_backend/io/utf8_output.cpp	calls	3	2
unit:src/altrep_backend/ci_split_lines.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_split_lines.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	2
unit:src/altrep_backend/ci_split_lines.cpp	unit:src/shared/line_split.cpp	src/altrep_backend/ci_split_lines.cpp	src/shared/line_split.cpp	calls	1	1
unit:src/altrep_backend/ci_split_lines.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_split_lines.cpp	src/shared/native_to_utf8.cpp	constructs	2	2
unit:src/altrep_backend/ci_sub.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_sub.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	24	5
unit:src/altrep_backend/ci_sub.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_sub.cpp	src/altrep_backend/io/utf8_output.cpp	calls	6	4
unit:src/altrep_backend/ci_sub.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_sub.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	5	4
unit:src/altrep_backend/ci_sub.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_sub.cpp	src/shared/native_to_utf8.cpp	calls	2	1
unit:src/altrep_backend/ci_sub.cpp	unit:src/shared/native_to_utf8.cpp	src/altrep_backend/ci_sub.cpp	src/shared/native_to_utf8.cpp	constructs	6	4
unit:src/altrep_backend/ci_sub.cpp	unit:src/shared/substring.cpp	src/altrep_backend/ci_sub.cpp	src/shared/substring.cpp	calls	21	5
unit:src/altrep_backend/ci_sub.cpp	unit:src/shared/substring.cpp	src/altrep_backend/ci_sub.cpp	src/shared/substring.cpp	constructs	4	4
unit:src/altrep_backend/ci_trans_casemap.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_trans_casemap.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	4	2
unit:src/altrep_backend/ci_trans_casemap.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_trans_casemap.cpp	src/altrep_backend/io/utf8_output.cpp	calls	6	2
unit:src/altrep_backend/ci_trans_casemap.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_trans_casemap.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	2	2
unit:src/altrep_backend/ci_trans_casemap.cpp	unit:src/shared/case_mapper.cpp	src/altrep_backend/ci_trans_casemap.cpp	src/shared/case_mapper.cpp	calls	10	2
unit:src/altrep_backend/ci_trans_casemap.cpp	unit:src/shared/case_mapper.cpp	src/altrep_backend/ci_trans_casemap.cpp	src/shared/case_mapper.cpp	constructs	2	2
unit:src/altrep_backend/ci_trans_normalization.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_trans_normalization.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	1	1
unit:src/altrep_backend/ci_trans_normalization.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_trans_normalization.cpp	src/altrep_backend/io/utf8_output.cpp	calls	2	1
unit:src/altrep_backend/ci_trans_normalization.cpp	unit:src/altrep_backend/io/utf8_output.cpp	src/altrep_backend/ci_trans_normalization.cpp	src/altrep_backend/io/utf8_output.cpp	constructs	1	1
unit:src/altrep_backend/ci_trans_normalization.cpp	unit:src/shared/nfc_normalizer.cpp	src/altrep_backend/ci_trans_normalization.cpp	src/shared/nfc_normalizer.cpp	calls	2	1
unit:src/altrep_backend/ci_trans_normalization.cpp	unit:src/shared/nfc_normalizer.cpp	src/altrep_backend/ci_trans_normalization.cpp	src/shared/nfc_normalizer.cpp	constructs	1	1
unit:src/altrep_backend/ci_trans_title.cpp	unit:src/altrep_backend/ci_exception.cpp	src/altrep_backend/ci_trans_title.cpp	src/altrep_backend/ci_exception.cpp	calls	1	1
unit:src/altrep_backend/ci_trans_title.cpp	unit:src/altrep_backend/ci_prepare_arg.cpp	src/altrep_backend/ci_trans_title.cpp	src/altrep_backend/ci_prepare_arg.cpp	calls	6	4
